| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_fritzbox-7170_cubehash82_unrolled unrolled] || 84615 || 12059 || 2761 || 2140 || 1786 || 1720 || 1654 || [wiki:measureDetailsPage_25_cubehash82_unrolled Details]
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_fritzbox-7170_cubehash832_unrolled unrolled] || 84336 || 10651 || 1460 || 448 || 214 || 172 || 131 || [wiki:measureDetailsPage_25_cubehash832_unrolled Details]
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_fritzbox-7170_cubehash84_unrolled unrolled] || 84429 || 11372 || 2066 || 904 || 820 || 952 || 1083 || [wiki:measureDetailsPage_25_cubehash84_unrolled Details]
|[wiki:ciphers_cubehash88 cubehash88] || [wiki:platformsimplementations_fritzbox-7170_cubehash88_unrolled unrolled] || 98514 || 47829 || 2016 || 658 || 856 || 650 || 444 || [wiki:measureDetailsPage_25_cubehash88_unrolled Details]
|[wiki:ciphers_echo256 echo256] || [wiki:platformsimplementations_fritzbox-7170_echo256_sphlib-small sphlib-small] || 74372 || 9308 || 1167 || 279 || 238 || 201 || 164 || [wiki:measureDetailsPage_25_echo256_sphlib-small Details]
|[wiki:ciphers_echo512 echo512] || [wiki:platformsimplementations_fritzbox-7170_echo512_sphlib-small sphlib-small] || 83926 || 10494 || 1317 || 493 || 411 || 521 || 632 || [wiki:measureDetailsPage_25_echo512_sphlib-small Details]
|[wiki:ciphers_echosp256 echosp256] || [wiki:platformsimplementations_fritzbox-7170_echosp256_generic_opt32 generic_opt32] || 156695 || 19903 || 2491 || 673 || 505 || 636 || 767 || [wiki:measureDetailsPage_25_echosp256_generic_opt32 Details]
|[wiki:ciphers_echosp512 echosp512] || [wiki:platformsimplementations_fritzbox-7170_echosp512_generic_opt32 generic_opt32] || 173032 || 21901 || 2748 || 756 || 983 || 736 || 490 || [wiki:measureDetailsPage_25_echosp512_generic_opt32 Details]
|[wiki:ciphers_essence224 essence224] || [wiki:platformsimplementations_fritzbox-7170_essence224_gcc gcc] || 95334 || 24708 || 3851 || 2545 || 2147 || 1878 || 1609 || [wiki:measureDetailsPage_25_essence224_gcc Details]
|[wiki:ciphers_essence256 essence256] || [wiki:platformsimplementations_fritzbox-7170_essence256_gcc gcc] || 96129 || 24841 || 3855 || 2397 || 1996 || 1843 || 1689 || [wiki:measureDetailsPage_25_essence256_gcc Details]
|[wiki:ciphers_essence384 essence384] || [wiki:platformsimplementations_fritzbox-7170_essence384_gcc gcc] || 115991 || 30263 || 3772 || 1882 || 1412 || 1274 || 1136 || [wiki:measureDetailsPage_25_essence384_gcc Details]
|[wiki:ciphers_essence512 essence512] || [wiki:platformsimplementations_fritzbox-7170_essence512_gcc gcc] || 116070 || 30266 || 3775 || 2029 || 1413 || 1312 || 1211 || [wiki:measureDetailsPage_25_essence512_gcc Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_fritzbox-7170_fugue256_sphlib sphlib] || 69655 || 10090 || 1447 || 268 || 184 || 141 || 99 || [wiki:measureDetailsPage_25_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_fritzbox-7170_fugue512_sphlib sphlib] || 103072 || 14226 || 1941 || 405 || 295 || 388 || 481 || [wiki:measureDetailsPage_25_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_opt32-xbx-rolled opt32-xbx-rolled] || 175841 || 21970 || 3082 || 634 || 457 || 368 || 279 || [wiki:measureDetailsPage_25_groestl256_opt32-xbx-rolled Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib-small sphlib-small] || 157437 || 19721 || 2466 || 815 || 662 || 766 || 869 || [wiki:measureDetailsPage_25_groestl512_sphlib-small Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib-small sphlib-small] || 126670 || 7183 || 1180 || 348 || 283 || 266 || 249 || [wiki:measureDetailsPage_25_hamsi_sphlib-small Details]
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib-small sphlib-small] || 79076 || 14212 || 2065 || 948 || 861 || 991 || 1122 || [wiki:measureDetailsPage_25_hamsi512_sphlib-small Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt32 bitslice_opt32] || 50787 || 8596 || 1060 || 361 || 310 || 286 || 261 || [wiki:measureDetailsPage_25_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt32 bitslice_opt32] || 50880 || 8536 || 1062 || 361 || 311 || 286 || 260 || [wiki:measureDetailsPage_25_jh256_bitslice_opt32 Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_fritzbox-7170_jh384_bitslice_opt32 bitslice_opt32] || 50390 || 8528 || 1056 || 355 || 305 || 295 || 286 || [wiki:measureDetailsPage_25_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_fritzbox-7170_jh512_bitslice_opt32 bitslice_opt32] || 50655 || 8508 || 1057 || 356 || 501 || 295 || 89 || [wiki:measureDetailsPage_25_jh512_bitslice_opt32 Details]
|[wiki:ciphers_keccak keccak] || [wiki:platformsimplementations_fritzbox-7170_keccak_opt32bi-rvku2 opt32bi-rvku2] || 70106 || 8960 || 1124 || 274 || 202 || 167 || 131 || [wiki:measureDetailsPage_25_keccak_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc1024 keccakc1024] || [wiki:platformsimplementations_fritzbox-7170_keccakc1024_opt32bi-rvku2 opt32bi-rvku2] || 67045 || 8654 || 1083 || 360 || 291 || 438 || 584 || [wiki:measureDetailsPage_25_keccakc1024_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc256 keccakc256] || [wiki:platformsimplementations_fritzbox-7170_keccakc256_opt32bi-rvku2 opt32bi-rvku2] || 71457 || 9181 || 1151 || 249 || 175 || 138 || 101 || [wiki:measureDetailsPage_25_keccakc256_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc448 keccakc448] || [wiki:platformsimplementations_fritzbox-7170_keccakc448_opt32bi-s2lcu4 opt32bi-s2lcu4] || 86814 || 11112 || 1394 || 275 || 201 || 156 || 112 || [wiki:measureDetailsPage_25_keccakc448_opt32bi-s2lcu4 Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_fritzbox-7170_keccakc512_opt32bi-rvku2 opt32bi-rvku2] || 68304 || 8803 || 1102 || 241 || 186 || 159 || 131 || [wiki:measureDetailsPage_25_keccakc512_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc768 keccakc768] || [wiki:platformsimplementations_fritzbox-7170_keccakc768_opt32bi-rvku2 opt32bi-rvku2] || 121821 || 8685 || 1089 || 271 || 215 || 188 || 161 || [wiki:measureDetailsPage_25_keccakc768_opt32bi-rvku2 Details]
|[wiki:ciphers_lane256 lane256] || [wiki:platformsimplementations_fritzbox-7170_lane256_c c] || 245470 || 43389 || 5404 || 2593 || 2294 || 1951 || 1609 || [wiki:measureDetailsPage_25_lane256_c Details]
|[wiki:ciphers_lane512 lane512] || [wiki:platformsimplementations_fritzbox-7170_lane512_c c] || 875984 || 147931 || 17970 || 3956 || 3173 || 2855 || 2536 || [wiki:measureDetailsPage_25_lane512_c Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_fritzbox-7170_luffa256_thomaz_basic thomaz_basic] || 33721 || 4275 || 641 || 174 || 140 || 134 || 127 || [wiki:measureDetailsPage_25_luffa256_thomaz_basic Details]
|[wiki:ciphers_luffa384 luffa384] || [wiki:platformsimplementations_fritzbox-7170_luffa384_opt32 opt32] || 48018 || 6082 || 971 || 252 || 482 || 187 || -106 || [wiki:measureDetailsPage_25_luffa384_opt32 Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_fritzbox-7170_luffa512_opt32 opt32] || 58777 || 7397 || 1175 || 321 || 260 || 246 || 231 || [wiki:measureDetailsPage_25_luffa512_opt32 Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_fritzbox-7170_mcssha4_ref ref] || 31363 || 4101 || 612 || 174 || 142 || 127 || 111 || [wiki:measureDetailsPage_25_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_fritzbox-7170_mcssha5_ref ref] || 37047 || 4802 || 701 || 185 || 148 || 142 || 135 || [wiki:measureDetailsPage_25_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_fritzbox-7170_mcssha6_ref ref] || 35378 || 4619 || 674 || 182 || 146 || 141 || 136 || [wiki:measureDetailsPage_25_mcssha6_ref Details]
|[wiki:ciphers_md6d224 md6d224] || [wiki:platformsimplementations_fritzbox-7170_md6d224_ref ref] || 224760 || 28150 || 3532 || 447 || 445 || 371 || 297 || [wiki:measureDetailsPage_25_md6d224_ref Details]
|[wiki:ciphers_md6d256 md6d256] || [wiki:platformsimplementations_fritzbox-7170_md6d256_ref ref] || 232802 || 29238 || 7796 || 462 || 468 || 427 || 387 || [wiki:measureDetailsPage_25_md6d256_ref Details]
|[wiki:ciphers_md6d384 md6d384] || [wiki:platformsimplementations_fritzbox-7170_md6d384_ref ref] || 264245 || 33065 || 4148 || 523 || 563 || 608 || 654 || [wiki:measureDetailsPage_25_md6d384_ref Details]
|[wiki:ciphers_md6d512 md6d512] || [wiki:platformsimplementations_fritzbox-7170_md6d512_ref ref] || 294084 || 36835 || 4606 || 582 || 943 || 670 || 397 || [wiki:measureDetailsPage_25_md6d512_ref Details]
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt opt] || 34516 || 4359 || 604 || 125 || 91 || 80 || 69 || [wiki:measureDetailsPage_25_nasha256_opt Details]
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt opt] || 43248 || 5429 || 686 || 141 || 99 || 84 || 69 || [wiki:measureDetailsPage_25_nasha512_opt Details]
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_fritzbox-7170_sarmal256_opt64 opt64] || 129333 || 16346 || 2053 || 1442 || 794 || 894 || 994 || [wiki:measureDetailsPage_25_sarmal256_opt64 Details]
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_fritzbox-7170_sarmal512_opt64 opt64] || 153819 || 19219 || 2400 || 1674 || 1251 || 1115 || 980 || [wiki:measureDetailsPage_25_sarmal512_opt64 Details]
|[wiki:ciphers_sha256 sha256] || [wiki:platformsimplementations_fritzbox-7170_sha256_sphlib-small sphlib-small] || 47872 || 6151 || 839 || 165 || 117 || 104 || 92 || [wiki:measureDetailsPage_25_sha256_sphlib-small Details]
|[wiki:ciphers_sha512 sha512] || [wiki:platformsimplementations_fritzbox-7170_sha512_sphlib-small sphlib-small] || 57995 || 7385 || 927 || 240 || 182 || 153 || 124 || [wiki:measureDetailsPage_25_sha512_sphlib-small Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_tiny_mips32el tiny_mips32el] || 31813 || 3972 || 537 || 103 || 72 || 61 || 51 || [wiki:measureDetailsPage_25_shabal256_tiny_mips32el Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_tiny_mips32el tiny_mips32el] || 32145 || 4026 || 543 || 104 || 72 || 56 || 40 || [wiki:measureDetailsPage_25_shabal512_tiny_mips32el Details]
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || 118270 || 14782 || 2869 || 1225 || 1460 || 1305 || 1149 || [wiki:measureDetailsPage_25_shavite3256_256-nosalt-smallc Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_fritzbox-7170_simd256_sphlib-small sphlib-small] || 66833 || 10340 || 1293 || 353 || 286 || 286 || 286 || [wiki:measureDetailsPage_25_simd256_sphlib-small Details]
|[wiki:ciphers_skein1024 skein1024] || [wiki:platformsimplementations_fritzbox-7170_skein1024_opt opt] || 95201 || 11902 || 1489 || 296 || 220 || 182 || 145 || [wiki:measureDetailsPage_25_skein1024_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_fritzbox-7170_skein256_sphlib-small sphlib-small] || 75936 || 9555 || 1711 || 298 || 197 || 146 || 95 || [wiki:measureDetailsPage_25_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_fritzbox-7170_skein512_sphlib-small sphlib-small] || 52947 || 6658 || 840 || 240 || 178 || 147 || 116 || [wiki:measureDetailsPage_25_skein512_sphlib-small Details]
|[wiki:ciphers_whirlpool whirlpool] || [wiki:platformsimplementations_fritzbox-7170_whirlpool_ref ref] || 113765 || 14161 || 2530 || 1574 || 1230 || 1107 || 984 || [wiki:measureDetailsPage_25_whirlpool_ref Details]
