| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avr-asm-speed avr-asm-speed] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 56701038 || 776784 || 6810 (27106) || 0 (864) || 0 (2416) || 393(401) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avr-asm-speed avr-asm-speed] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 12307562 || 730515 || 4714 (14200) || 0 (608) || 0 (2416) || 325(325) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avr-asm-speed avr-asm-speed] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 11603951 || 728543 || 4734 (13292) || 0 (608) || 0 (2416) || 332(332) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avr-asm-speed avr-asm-speed] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 11603951 || 728543 || 4734 (13886) || 0 (608) || 0 (2416) || 332(332) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avr-asm-speed avr-asm-speed] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 11587234 || 724339 || 2764 (10750) || 0 (608) || 0 (2416) || 303(303) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 84418868 || 3797623 || 4822 (25118) || 0 (864) || 0 (2416) || 283(291) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 29025566 || 2485239 || 3434 (12920) || 0 (608) || 0 (2416) || 267(267) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 27742155 || 2427530 || 3602 (12160) || 0 (608) || 0 (2416) || 277(277) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 29524567 || 2631932 || 11038 (20190) || 0 (608) || 0 (2416) || 283(283) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 28067295 || 2441506 || 3438 (11424) || 0 (608) || 0 (2416) || 273(273) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_ref ref] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 74733271 || 2749748 || 12630 (32926) || 352 (1216) || 0 (2416) || 451(459) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_ref ref] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 26584316 || 2183173 || 8870 (18356) || 352 (960) || 0 (2416) || 449(449) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_ref ref] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 26103674 || 2208708 || 9034 (17592) || 352 (960) || 0 (2416) || 473(473) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_ref ref] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 25804451 || 2192833 || 17652 (26804) || 352 (960) || 0 (2416) || 552(552) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_ref ref] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 25861881 || 2139246 || 7950 (15936) || 352 (960) || 0 (2416) || 411(411) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_sphlib sphlib] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 69740468 || 2245543 || 59828 (80124) || 48 (912) || 0 (2416) || 452(460) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_sphlib sphlib] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 25126563 || 2055850 || 59122 (68608) || 48 (656) || 0 (2416) || 2630(2630) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_sphlib sphlib] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 23822617 || 1990079 || 54930 (63488) || 48 (656) || 0 (2416) || 2440(2440) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_sphlib sphlib] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 23819262 || 1990053 || 54984 (64136) || 48 (656) || 0 (2416) || 2438(2438) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 72916048 || 2574960 || 10970 (31266) || 624 (1488) || 0 (2416) || 454(462) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 26725321 || 2221801 || 10674 (20160) || 624 (1232) || 0 (2416) || 572(572) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 26116764 || 2228140 || 10986 (19544) || 624 (1232) || 0 (2416) || 600(600) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 26113410 || 2228113 || 11040 (20192) || 624 (1232) || 0 (2416) || 598(598) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 26506747 || 2260989 || 10346 (18332) || 624 (1232) || 0 (2416) || 566(566) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 263929477 || 17336033 || 17086 (37382) || 384 (1248) || 32 (2448) || 788(796) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 99683534 || 7546516 || 5958 (15444) || 384 (992) || 32 (2448) || 495(495) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 94398085 || 7173321 || 6350 (14908) || 384 (992) || 32 (2448) || 488(488) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 100923377 || 7753993 || 87344 (96496) || 320 (928) || 32 (2448) || 908(908) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 97473829 || 7405672 || 6308 (14294) || 384 (992) || 32 (2448) || 488(488) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 276469887 || 18333592 || 17994 (38290) || 0 (864) || 32 (2448) || 817(825) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 102218244 || 7747151 || 6350 (15836) || 0 (608) || 32 (2448) || 493(493) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 99341340 || 7571101 || 7076 (15634) || 0 (608) || 32 (2448) || 507(507) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 99343649 || 7573264 || 19066 (28218) || 0 (608) || 32 (2448) || 582(582) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 100273741 || 7630387 || 6944 (14930) || 0 (608) || 32 (2448) || 508(508) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_ref ref] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 98673719 || 7438208 || 31172 (40658) || 576 (1184) || 32 (2448) || 789(789) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_ref ref] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 99512766 || 7562577 || 33070 (41628) || 576 (1184) || 32 (2448) || 814(814) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_ref ref] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 99360725 || 7560809 || 48918 (58070) || 576 (1184) || 32 (2448) || 1004(1004) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_ref ref] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 97857750 || 7394223 || 29456 (37442) || 576 (1184) || 32 (2448) || 785(785) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_sphlib sphlib] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 118607943 || 8873656 || 57086 (66572) || 736 (1344) || 32 (2448) || 1543(1543) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_sphlib sphlib] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 126068898 || 9518861 || 61488 (70046) || 736 (1344) || 32 (2448) || 1312(1312) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_sphlib sphlib] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 125980862 || 9512073 || 61568 (70720) || 736 (1344) || 32 (2448) || 1310(1310) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 118607943 || 8873656 || 57086 (66572) || 736 (1344) || 32 (2448) || 1544(1544) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 126068898 || 9518862 || 61488 (70046) || 736 (1344) || 32 (2448) || 1312(1312) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 125980859 || 9512056 || 61568 (70720) || 736 (1344) || 32 (2448) || 1310(1310) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 123336397 || 9300707 || 50400 (58386) || 736 (1344) || 32 (2448) || 1242(1242) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_8bit_c 8bit_c] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 87714989 || 3376079 || 7244 (27540) || 512 (1376) || 0 (2416) || 543(551) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_8bit_c 8bit_c] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 23293576 || 1547209 || 3946 (13432) || 512 (1120) || 0 (2416) || 523(523) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_8bit_c 8bit_c] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 22798803 || 1565847 || 3988 (12546) || 512 (1120) || 0 (2416) || 516(516) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_8bit_c 8bit_c] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 18478657 || 1206429 || 8994 (18146) || 512 (1120) || 0 (2416) || 501(501) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_8bit_c 8bit_c] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 23266130 || 1594717 || 3774 (11760) || 512 (1120) || 0 (2416) || 509(509) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 687143458 || 53461433 || 3220 (23516) || 336 (1200) || 0 (2416) || 338(346) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 265622039 || 21783449 || 2432 (11918) || 336 (944) || 0 (2416) || 380(380) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 251243524 || 20644757 || 2298 (10856) || 336 (944) || 0 (2416) || 372(372) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 236431074 || 19403928 || 4328 (13480) || 272 (880) || 0 (2416) || 465(465) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 314042217 || 25865963 || 2214 (10200) || 336 (944) || 0 (2416) || 374(374) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 414626582 || 30749453 || 3528 (23824) || 0 (864) || 0 (2416) || 368(376) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 242071805 || 19818423 || 2986 (12472) || 0 (608) || 0 (2416) || 378(378) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 241279288 || 19811669 || 2870 (11428) || 0 (608) || 0 (2416) || 370(370) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 222869222 || 18273032 || 4460 (13612) || 0 (608) || 0 (2416) || 439(439) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 246150886 || 20202491 || 2676 (10662) || 0 (608) || 0 (2416) || 372(372) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 85433854 || 3089961 || 31678 (51974) || 8192 (9056) || 0 (2416) || 877(885) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 37160154 || 2660928 || 23478 (32964) || 8192 (8800) || 0 (2416) || 1058(1058) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 33724261 || 2396313 || 21276 (29834) || 8192 (8800) || 0 (2416) || 950(950) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 34080780 || 2438607 || 25948 (35100) || 8192 (8800) || 0 (2416) || 976(976) || Checksum OK
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 36210459 || 2651056 || 22526 (30512) || 8192 (8800) || 0 (2416) || 1034(1034) || Checksum OK
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 1316478102 || 78905930 || 3296 (23592) || 336 (1200) || 32 (2448) || 610(618) || Checksum OK
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 526273553 || 32403822 || 2458 (11944) || 336 (944) || 32 (2448) || 654(654) || Checksum OK
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 496565088 || 30602512 || 2304 (10862) || 336 (944) || 32 (2448) || 644(644) || Checksum OK
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 470401864 || 28971389 || 5278 (14430) || 272 (880) || 32 (2448) || 825(825) || Checksum OK
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 621390963 || 38337188 || 2238 (10224) || 336 (944) || 32 (2448) || 646(646) || Checksum OK
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 773678290 || 45305004 || 3604 (23900) || 0 (864) || 32 (2448) || 640(648) || Checksum OK
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 480409970 || 29596266 || 3000 (12486) || 0 (608) || 32 (2448) || 652(652) || Checksum OK
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 477123655 || 29417624 || 2854 (11412) || 0 (608) || 32 (2448) || 642(642) || Checksum OK
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 450241131 || 27731579 || 5882 (15034) || 0 (608) || 32 (2448) || 795(795) || Checksum OK
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 486366183 || 29979419 || 2672 (10658) || 0 (608) || 32 (2448) || 644(644) || Checksum OK
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 188130279 || 8701636 || 37728 (58024) || 4096 (4960) || 32 (2448) || 1911(1919) || Checksum OK
